normalized_dataset,normalized_primary_key,source_id,raw_snapshot_sha256,source_record_locator,normalizer_version,normalization_timestamp_utc,direct_evidence,inference_used,inference_rule,quality_flags
games,ESPORTSTMNT01/1894135,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40742,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894189,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40778,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894222,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40814,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894244,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40898,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894294,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=40970,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894686,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41870,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894711,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41906,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894726,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41930,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894761,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41954,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01/1894774,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=41978,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2132863,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93794,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2132927,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93842,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2132968,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93866,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133044,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=93950,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133106,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94022,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133645,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94730,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133698,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94754,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133723,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94790,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133754,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94826,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2133792,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=94862,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2134120,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95690,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2134177,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95738,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2134217,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95762,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2134253,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95786,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2134279,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=95810,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147479,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100298,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147506,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100322,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147528,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100370,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147549,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100454,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147565,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=100538,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2147990,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101306,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148033,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101330,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148042,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101354,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148054,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101378,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148074,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=101402,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148393,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102074,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148410,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102110,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148427,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102134,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148437,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102158,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2148443,src_oracles_elixir,36a1495425b38eab127dd36bcf028bf372d81215f6a320475ff27a25df657adc,data/raw/oracles_elixir/2021_LoL_esports_match_data_from_OraclesElixir.csv#line=102182,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2691713,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2582,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2692054,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2846,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2692497,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3146,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2692529,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3158,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2692548,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3170,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2692567,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3182,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695387,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5942,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695415,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5954,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695435,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5966,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695450,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=5990,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695459,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6014,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2695850,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6362,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2696307,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6686,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2701892,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2594,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2701898,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2606,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2701905,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2618,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2701917,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2630,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2702177,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2858,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2702184,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2870,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2702196,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2882,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2702203,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=2894,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2702518,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=3134,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2705832,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6374,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2705845,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6386,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2705859,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6398,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2706264,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6722,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2706274,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6734,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2706287,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6746,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2706306,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=6758,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731362,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31130,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731398,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31178,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731417,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31226,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731436,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=31334,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731814,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32054,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731850,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32066,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731891,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32090,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731908,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32102,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731918,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32114,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2731935,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32126,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2732412,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32726,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2732459,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32786,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2742510,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32822,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2742551,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32846,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2742596,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=32894,player_model_v2_stage_3d_normalizer_v1,,true,false,,
games,ESPORTSTMNT01_2771326,src_oracles_elixir,febfbf453000b6ada7587f68c1b046ee4a2770ae2be4436f3cbcd03ffb11e393,data/raw/oracles_elixir/2022_LoL_esports_match_data_from_OraclesElixir.csv#line=38534,player_model_v2_stage_3d_normalizer_v1,,true,false,,
