player_id,team_id,role,prediction_period_id,target_cutoff,core_score,primary_core,additional_core,effective_evidence,residual_uncertainty,source_max_timestamp,cutoff_safe,quality_status
oe:player:dc760d6884ce21614b2389ac1c05ec2,oe:team:b360f1d729b0a8e0f29a5243c4200fa,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.8004351938106209,False,False,22.96991721724075,0.1603045272477237,2024-07-27T22:39:35Z,True,PASS
oe:player:ef97df9d746d0e65ed18786ab30031c,oe:team:b360f1d729b0a8e0f29a5243c4200fa,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.5307600076100516,False,False,32.42768436897361,0.16547607024073097,2024-07-27T22:39:35Z,True,PASS
oe:player:4a18312b5b75f549d5551e5912ad6eb,oe:team:c334c629fea759876e9e04afbe4aee7,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.3534223224880417,True,False,21.561399683923444,0.1689343004349131,2024-07-28T23:12:39Z,True,PASS
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,oe:team:c334c629fea759876e9e04afbe4aee7,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.45747764456676837,False,False,36.01209383712276,0.1510061971770195,2024-07-28T23:12:39Z,True,PASS
oe:player:80fea0848c57b8e07a79675d41f582c,oe:team:c334c629fea759876e9e04afbe4aee7,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.6265799355213186,False,False,21.561399683923444,0.1819227102382257,2024-07-28T23:12:39Z,True,PASS
oe:player:9ce0043331f3999cc2ee205ab7c2d73,oe:team:c334c629fea759876e9e04afbe4aee7,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.5103187579204257,False,False,23.921282420238306,0.1496066998961603,2024-07-28T23:12:39Z,True,PASS
oe:player:a04a853a0f540f156d08711204fe252,oe:team:c334c629fea759876e9e04afbe4aee7,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.5224528404338504,False,False,28.42206800384809,0.16161698988679501,2024-07-28T23:12:39Z,True,PASS
oe:player:5385f74da3e5deb5b66d9a1ee56cf97,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.5001133322822123,False,False,55.75267040789508,0.1172773210233955,2024-07-27T21:03:03Z,True,PASS
oe:player:73d2b65353d7b00e0f198ffdc085edc,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.32640814118799566,False,False,58.56319907544353,0.12410807286408493,2024-07-27T21:03:03Z,True,PASS
oe:player:8a5dbe19794784cfd0553556844f045,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.16224864039744918,False,False,57.05279102091685,0.12259642802372044,2024-07-27T21:03:03Z,True,PASS
oe:player:9191e392e93a6ef011ef76b5b83ee6c,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.15032134363089414,True,False,57.957034508811034,0.10950370429488339,2024-07-27T21:03:03Z,True,PASS
oe:player:fddde6d256bee26713f64ad9b2a9394,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.3710086220510298,False,False,57.21940675954834,0.10737981529437753,2024-07-27T21:03:03Z,True,PASS
oe:player:1efc4e5732e91520d03385900b903f9,oe:team:fc8e90107dabb9a35c490b0d86adea0,top,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.05394436233472055,False,True,10.953874346292622,0.2486992186952449,2024-07-27T21:03:03Z,True,PASS
oe:player:460ae5a7af8d68f7831b70307210ab3,oe:team:fc8e90107dabb9a35c490b0d86adea0,bot,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.0748936278866772,False,True,56.519051039782624,0.12568001806282406,2024-07-27T21:03:03Z,True,PASS
oe:player:81acc6bcde5c927c78e0990e9887f84,oe:team:fc8e90107dabb9a35c490b0d86adea0,sup,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.042962219831625195,False,False,51.7046935163561,0.12205920995214031,2024-07-27T21:03:03Z,True,PASS
oe:player:83eb62484689106807fcf5ad55b5479,oe:team:fc8e90107dabb9a35c490b0d86adea0,mid,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,-0.06842508956916049,False,False,56.59073547474699,0.11228806182091096,2024-07-27T21:03:03Z,True,PASS
oe:player:ed455f823b6586e9e3621dfb5aeb42e,oe:team:fc8e90107dabb9a35c490b0d86adea0,jgl,period:03ffd32cfddfafb63d73,2024-08-03T20:08:15+00:00,0.11623046308114655,True,False,58.34705589853874,0.10418761258824809,2024-07-27T21:03:03Z,True,PASS
oe:player:3b63ea0de80cfb191f952872b392da9,oe:team:289284911fb6f41c0ccaecc3a0c2891,bot,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.1525537635452056,False,False,8.995616859426793,0.3007643665277587,2026-02-08T01:49:13Z,True,PASS
oe:player:80fea0848c57b8e07a79675d41f582c,oe:team:289284911fb6f41c0ccaecc3a0c2891,top,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.4644471839593131,False,False,35.037739350980516,0.15758435347110442,2026-02-08T01:49:13Z,True,PASS
oe:player:85ab9a415e1cf1f63000f7f6f1c183a,oe:team:289284911fb6f41c0ccaecc3a0c2891,jgl,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.05327787164095988,True,False,2.999999963353803,0.46694102739479726,2026-02-08T01:49:13Z,True,PASS
oe:player:87f7503a6cdacffa612aeee7f04cc7c,oe:team:289284911fb6f41c0ccaecc3a0c2891,mid,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.2745773091914613,False,False,8.995616859426793,0.2972724857568788,2026-02-08T01:49:13Z,True,PASS
oe:player:a2d7b8856032bf106783621b9afeb41,oe:team:289284911fb6f41c0ccaecc3a0c2891,sup,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.08820002977643839,False,False,27.47299612650899,0.1527226511311022,2026-02-08T01:49:13Z,True,PASS
oe:player:2cbf592923f34b2e6acc4b747385c8a,oe:team:2e66da41dc460dd378e3bcc57042d31,jgl,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.2592839044548451,False,False,7.996426616377064,0.39107327504507156,2026-02-09T00:51:15Z,True,PASS
oe:player:4f27911a3702f671c3d21286356a6df,oe:team:2e66da41dc460dd378e3bcc57042d31,sup,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,0.0021050059808647853,False,True,7.996426616377064,0.3287549871967064,2026-02-09T00:51:15Z,True,PASS
oe:player:c145139d26813639b8fe6f4d0b28228,oe:team:2e66da41dc460dd378e3bcc57042d31,bot,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,0.07172338403209516,False,True,52.644375786287966,0.12124422176609391,2026-02-09T00:51:15Z,True,PASS
oe:player:d617210b92fa03e78554883250d432c,oe:team:2e66da41dc460dd378e3bcc57042d31,top,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.24719229665251083,False,False,9.267912910992441,0.33219985566754373,2026-02-09T00:51:15Z,True,PASS
oe:player:e9017664588010860a92ceb5f8fcb82,oe:team:2e66da41dc460dd378e3bcc57042d31,mid,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,0.19003446033002064,True,False,49.854970692446685,0.10795219552150576,2026-02-09T00:51:15Z,True,PASS
oe:player:05a73863e113f3cb6b472a76da2ea52,oe:team:f90422f1cbcb24bc2a855202582ec29,mid,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.23668505955814179,False,False,20.252963942151936,0.1950936778832061,2026-02-07T23:13:38Z,True,PASS
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,oe:team:f90422f1cbcb24bc2a855202582ec29,top,period:0433ceb2175e1870c17a,2026-02-14T21:11:50+00:00,-0.07452366822661856,False,False,46.87343937653321,0.1302708475309688,2026-02-07T23:13:38Z,True,PASS
