year,prediction_period,player,role,team,team_fe_delta,s30_base_pred,s30_cand_pred,s30_base_share,s30_cand_share,fe_base_delta,fe_cand_delta,fe_share_diff
2025,2025-05-12 00:00:00+00:00,Castle,TOP,Disguised,-0.1690768999999994,12.3271,11.8381,0.1982,0.2032,-0.0335,-0.0344,-0.0008
2025,2025-05-12 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,0.5072307000000011,13.0582,12.8788,0.1859,0.1842,0.0943,0.0934,-0.0009
2025,2025-05-12 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,0.5072307000000011,11.8978,11.9322,0.1694,0.1707,0.0859,0.0866,0.0006
2025,2025-05-12 00:00:00+00:00,CoreJJ,SUP,Team Liquid,3.8887687000000013,15.1986,15.3715,0.2103,0.2148,0.8179,0.8352,0.0173
2025,2025-05-12 00:00:00+00:00,Eyla,SUP,100 Thieves,12.849844400000006,13.5866,13.4646,0.1931,0.194,2.4814,2.4923,0.0109
2025,2025-05-12 00:00:00+00:00,FBI,BOT,100 Thieves,12.849844400000006,16.1034,15.5006,0.2289,0.2233,2.9411,2.8692,-0.0719
2025,2025-05-12 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,0.5072307000000011,14.9576,14.8793,0.213,0.2128,0.108,0.1079,-0.0001
2025,2025-05-12 00:00:00+00:00,Hena,BOT,LYON,8.961075699999999,15.9428,15.3755,0.211,0.2066,1.8905,1.8513,-0.0393
2025,2025-05-12 00:00:00+00:00,Impact,TOP,Team Liquid,3.8887687000000013,14.0499,13.9006,0.1944,0.1942,0.7561,0.7553,-0.0008
2025,2025-05-12 00:00:00+00:00,Inspired,JGL,FlyQuest,2.8743073000000017,13.0392,13.8017,0.1746,0.1763,0.502,0.5067,0.0047
2025,2025-05-12 00:00:00+00:00,Isles,SUP,Dignitas,-0.6763076000000006,13.4776,13.23,0.1997,0.2007,-0.1351,-0.1358,-0.0007
2025,2025-05-12 00:00:00+00:00,Keine,MID,Dignitas,-0.6763076000000006,14.5306,14.1822,0.2154,0.2152,-0.1456,-0.1455,0.0001
2025,2025-05-12 00:00:00+00:00,Licorice,TOP,LYON,8.961075699999999,14.3454,13.8929,0.1898,0.1867,1.7011,1.6728,-0.0283
2025,2025-05-12 00:00:00+00:00,Loki,MID,Cloud9,-2.028922800000002,15.573,16.5781,0.2169,0.2144,-0.4401,-0.435,0.0051
2025,2025-05-12 00:00:00+00:00,Lyonz,SUP,LYON,8.961075699999999,15.604,15.7298,0.2065,0.2114,1.8503,1.8939,0.0436
2025,2025-05-12 00:00:00+00:00,Massu,BOT,FlyQuest,2.8743073000000017,17.3935,17.5819,0.233,0.2245,0.6696,0.6454,-0.0242
2025,2025-05-12 00:00:00+00:00,Oddie,JGL,LYON,8.961075699999999,12.7273,12.4645,0.1684,0.1675,1.5092,1.5008,-0.0084
2025,2025-05-12 00:00:00+00:00,Palafox,MID,Shopify Rebellion,0.5072307000000011,15.4757,15.3524,0.2203,0.2196,0.1118,0.1114,-0.0004
2025,2025-05-12 00:00:00+00:00,Quad,MID,FlyQuest,2.8743073000000017,15.5661,16.1382,0.2085,0.2061,0.5993,0.5924,-0.0068
2025,2025-05-12 00:00:00+00:00,Quid,MID,100 Thieves,12.849844400000006,15.3969,15.4604,0.2188,0.2227,2.8121,2.8617,0.0497
2025,2025-05-12 00:00:00+00:00,River,JGL,100 Thieves,12.849844400000006,11.9939,11.9261,0.1705,0.1718,2.1906,2.2075,0.017
2025,2025-05-12 00:00:00+00:00,Saint,MID,LYON,8.961075699999999,16.9494,16.9626,0.2243,0.2279,2.0099,2.0424,0.0325
2025,2025-05-12 00:00:00+00:00,ScaryJerry,BOT,Disguised,-0.1690768999999994,14.1476,13.2899,0.2274,0.2281,-0.0385,-0.0386,-0.0001
2025,2025-05-12 00:00:00+00:00,Sheiden,JGL,Dignitas,-0.6763076000000006,12.0537,11.8153,0.1786,0.1793,-0.1208,-0.1212,-0.0004
2025,2025-05-12 00:00:00+00:00,Sniper,TOP,100 Thieves,12.849844400000006,13.2759,13.0689,0.1887,0.1883,2.4247,2.4191,-0.0056
2025,2025-05-12 00:00:00+00:00,Srtty,TOP,Dignitas,-0.6763076000000006,13.2991,12.9554,0.1971,0.1966,-0.1333,-0.1329,0.0004
2025,2025-05-12 00:00:00+00:00,Thanatos,TOP,Cloud9,-2.028922800000002,13.6634,14.3587,0.1903,0.1857,-0.3861,-0.3768,0.0093
2025,2025-05-12 00:00:00+00:00,Tomo,BOT,Dignitas,-0.6763076000000006,14.1119,13.7224,0.2092,0.2082,-0.1414,-0.1408,0.0006
2025,2025-05-12 00:00:00+00:00,Vulcan,SUP,Cloud9,-2.028922800000002,13.8006,15.3117,0.1922,0.198,-0.39,-0.4018,-0.0118
2025,2025-05-12 00:00:00+00:00,Yeon,BOT,Team Liquid,3.8887687000000013,16.6443,16.0798,0.2303,0.2247,0.8957,0.8737,-0.022
2025,2025-05-12 00:00:00+00:00,Yuuji,JGL,Team Liquid,3.8887687000000013,10.4033,10.437,0.144,0.1458,0.5598,0.5671,0.0072
2025,2025-05-12 00:00:00+00:00,Zven,BOT,Cloud9,-2.028922800000002,15.9938,17.3542,0.2228,0.2245,-0.452,-0.4554,-0.0034
2025,2025-05-12 00:00:00+00:00,eXyu,JGL,Disguised,-0.1690768999999994,10.4137,9.4583,0.1674,0.1623,-0.0283,-0.0274,0.0009
2025,2025-05-12 00:00:00+00:00,huhi,SUP,Disguised,-0.1690768999999994,11.6793,10.8526,0.1878,0.1863,-0.0317,-0.0315,0.0003
2025,2025-05-19 00:00:00+00:00,APA,MID,Team Liquid,6.0867683999999995,16.0547,16.5767,0.1839,0.1835,1.1195,1.117,-0.0025
2025,2025-05-19 00:00:00+00:00,Blaber,JGL,Cloud9,-1.3526151999999982,12.2863,12.3844,0.175,0.173,-0.2367,-0.234,0.0027
2025,2025-05-19 00:00:00+00:00,Busio,SUP,FlyQuest,8.115691199999999,15.3118,15.8258,0.1971,0.1984,1.5995,1.6104,0.0109
2025,2025-05-19 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-6.763075999999997,14.5955,14.3551,0.2161,0.2189,-1.4616,-1.4804,-0.0188
2025,2025-05-19 00:00:00+00:00,Bwipo,TOP,FlyQuest,8.115691199999999,15.146,15.6356,0.195,0.196,1.5822,1.591,0.0088
2025,2025-05-19 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-6.763075999999997,12.7548,12.1374,0.1889,0.1851,-1.2773,-1.2517,0.0256
2025,2025-05-19 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-6.763075999999997,11.201,10.8919,0.1659,0.1661,-1.1217,-1.1233,-0.0016
2025,2025-05-19 00:00:00+00:00,CoreJJ,SUP,Team Liquid,6.0867683999999995,14.59,15.375,0.1671,0.1702,1.0174,1.036,0.0186
2025,2025-05-19 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-6.763075999999997,13.8918,13.9724,0.2057,0.2131,-1.3911,-1.4409,-0.0498
2025,2025-05-19 00:00:00+00:00,Impact,TOP,Team Liquid,6.0867683999999995,14.1873,14.7925,0.1625,0.1638,0.9893,0.9968,0.0075
2025,2025-05-19 00:00:00+00:00,Inspired,JGL,FlyQuest,8.115691199999999,13.828,14.3591,0.178,0.18,1.4445,1.4611,0.0166
2025,2025-05-19 00:00:00+00:00,Loki,MID,Cloud9,-1.3526151999999982,16.0396,15.9154,0.2284,0.2223,-0.309,-0.3007,0.0083
2025,2025-05-19 00:00:00+00:00,Massu,BOT,FlyQuest,8.115691199999999,17.1765,17.4898,0.2211,0.2193,1.7943,1.7797,-0.0146
2025,2025-05-19 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-6.763075999999997,15.0934,14.223,0.2235,0.2169,-1.5114,-1.4668,0.0447
2025,2025-05-19 00:00:00+00:00,Quad,MID,FlyQuest,8.115691199999999,16.2284,16.4463,0.2089,0.2062,1.6952,1.6735,-0.0217
2025,2025-05-19 00:00:00+00:00,Thanatos,TOP,Cloud9,-1.3526151999999982,13.3192,13.4307,0.1897,0.1876,-0.2566,-0.2538,0.0028
2025,2025-05-19 00:00:00+00:00,UmTi,JGL,Team Liquid,6.0867683999999995,11.9759,12.0337,0.1372,0.1332,0.8351,0.8109,-0.0242
2025,2025-05-19 00:00:00+00:00,Vulcan,SUP,Cloud9,-1.3526151999999982,13.5259,14.1751,0.1926,0.198,-0.2606,-0.2678,-0.0073
2025,2025-05-19 00:00:00+00:00,Yeon,BOT,Team Liquid,6.0867683999999995,17.593,17.7187,0.2016,0.1962,1.2268,1.194,-0.0328
2025,2025-05-19 00:00:00+00:00,Yuuji,JGL,Team Liquid,6.0867683999999995,12.8868,13.8321,0.1476,0.1531,0.8986,0.9321,0.0334
2025,2025-05-19 00:00:00+00:00,Zven,BOT,Cloud9,-1.3526151999999982,15.0422,15.6828,0.2142,0.2191,-0.2898,-0.2963,-0.0065
2025,2025-05-26 00:00:00+00:00,APA,MID,Team Liquid,2.8743073000000017,14.8743,14.8695,0.2127,0.2154,0.6115,0.619,0.0075
2025,2025-05-26 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-1.6907689999999969,14.6794,14.648,0.2299,0.2236,-0.3886,-0.378,0.0106
2025,2025-05-26 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-1.6907689999999969,12.4914,12.711,0.1956,0.194,-0.3307,-0.328,0.0027
2025,2025-05-26 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-1.6907689999999969,10.4588,10.8017,0.1638,0.1649,-0.2769,-0.2788,-0.0019
2025,2025-05-26 00:00:00+00:00,CoreJJ,SUP,Team Liquid,2.8743073000000017,13.1095,13.6137,0.1875,0.1972,0.5389,0.5667,0.0278
2025,2025-05-26 00:00:00+00:00,Eyla,SUP,100 Thieves,13.357075100000001,14.0033,14.7487,0.1905,0.196,2.5449,2.6186,0.0737
2025,2025-05-26 00:00:00+00:00,FBI,BOT,100 Thieves,13.357075100000001,16.0082,16.2377,0.2178,0.2158,2.9093,2.883,-0.0263
2025,2025-05-26 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-1.6907689999999969,12.5721,13.3213,0.1969,0.2033,-0.3329,-0.3438,-0.0109
2025,2025-05-26 00:00:00+00:00,Impact,TOP,Team Liquid,2.8743073000000017,13.4943,13.2764,0.193,0.1923,0.5548,0.5527,-0.0021
2025,2025-05-26 00:00:00+00:00,Isles,SUP,Dignitas,-2.028922799999999,12.7855,13.4868,0.1909,0.1984,-0.3873,-0.4025,-0.0152
2025,2025-05-26 00:00:00+00:00,Keine,MID,Dignitas,-2.028922799999999,14.7386,14.6206,0.2201,0.2151,-0.4465,-0.4364,0.0101
2025,2025-05-26 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-1.6907689999999969,13.6604,14.0354,0.2139,0.2142,-0.3617,-0.3622,-0.0005
2025,2025-05-26 00:00:00+00:00,Quid,MID,100 Thieves,13.357075100000001,17.6256,17.9408,0.2398,0.2385,3.2032,3.1854,-0.0179
2025,2025-05-26 00:00:00+00:00,River,JGL,100 Thieves,13.357075100000001,12.2631,12.4696,0.1669,0.1658,2.2287,2.214,-0.0147
2025,2025-05-26 00:00:00+00:00,Sheiden,JGL,Dignitas,-2.028922799999999,11.3332,11.7407,0.1692,0.1727,-0.3433,-0.3504,-0.0071
2025,2025-05-26 00:00:00+00:00,Sniper,TOP,100 Thieves,13.357075100000001,13.596,13.8332,0.185,0.1839,2.4709,2.4561,-0.0148
2025,2025-05-26 00:00:00+00:00,Srtty,TOP,Dignitas,-2.028922799999999,13.3843,13.543,0.1998,0.1992,-0.4054,-0.4042,0.0012
2025,2025-05-26 00:00:00+00:00,Tomo,BOT,Dignitas,-2.028922799999999,14.7359,14.5873,0.22,0.2146,-0.4464,-0.4354,0.011
2025,2025-05-26 00:00:00+00:00,Yeon,BOT,Team Liquid,2.8743073000000017,16.7443,16.4128,0.2395,0.2377,0.6884,0.6833,-0.0051
2025,2025-05-26 00:00:00+00:00,Yuuji,JGL,Team Liquid,2.8743073000000017,11.6936,10.8721,0.1673,0.1575,0.4807,0.4526,-0.0281
2025,2025-06-02 00:00:00+00:00,APA,MID,Team Liquid,2.705230399999999,16.0217,16.3201,0.2241,0.2236,0.6062,0.605,-0.0012
2025,2025-06-02 00:00:00+00:00,Blaber,JGL,Cloud9,-3.7196917999999988,12.1144,13.1971,0.1695,0.1734,-0.6305,-0.645,-0.0145
2025,2025-06-02 00:00:00+00:00,Busio,SUP,FlyQuest,4.395999399999999,15.2253,16.3851,0.201,0.2081,0.8837,0.9146,0.0309
2025,2025-06-02 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,4.0578456,17.0837,16.4751,0.2275,0.2242,0.923,0.9097,-0.0133
2025,2025-06-02 00:00:00+00:00,Bwipo,TOP,FlyQuest,4.395999399999999,15.0214,15.2755,0.1983,0.194,0.8719,0.8527,-0.0192
2025,2025-06-02 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,4.0578456,14.9182,14.4094,0.1986,0.1961,0.806,0.7956,-0.0103
2025,2025-06-02 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,4.0578456,12.2343,11.9757,0.1629,0.163,0.661,0.6613,0.0003
2025,2025-06-02 00:00:00+00:00,CoreJJ,SUP,Team Liquid,2.705230399999999,14.156,14.7443,0.198,0.202,0.5356,0.5466,0.011
2025,2025-06-02 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,4.0578456,14.5472,14.7238,0.1937,0.2004,0.7859,0.813,0.0271
2025,2025-06-02 00:00:00+00:00,Impact,TOP,Team Liquid,2.705230399999999,13.7515,13.6239,0.1923,0.1867,0.5203,0.505,-0.0153
2025,2025-06-02 00:00:00+00:00,Inspired,JGL,FlyQuest,4.395999399999999,12.9632,13.4197,0.1712,0.1704,0.7524,0.7491,-0.0033
2025,2025-06-02 00:00:00+00:00,Loki,MID,Cloud9,-3.7196917999999988,16.1994,16.8379,0.2267,0.2212,-0.8431,-0.8229,0.0202
2025,2025-06-02 00:00:00+00:00,Massu,BOT,FlyQuest,4.395999399999999,16.4029,17.269,0.2166,0.2193,0.9521,0.964,0.0119
2025,2025-06-02 00:00:00+00:00,Palafox,MID,Shopify Rebellion,4.0578456,16.3254,15.9061,0.2174,0.2164,0.882,0.8783,-0.0037
2025,2025-06-02 00:00:00+00:00,Quad,MID,FlyQuest,4.395999399999999,16.1244,16.4039,0.2129,0.2083,0.9359,0.9157,-0.0202
2025,2025-06-02 00:00:00+00:00,Thanatos,TOP,Cloud9,-3.7196917999999988,14.4549,15.0897,0.2023,0.1983,-0.7523,-0.7375,0.0149
2025,2025-06-02 00:00:00+00:00,Vulcan,SUP,Cloud9,-3.7196917999999988,13.6747,14.8445,0.1913,0.195,-0.7117,-0.7255,-0.0138
2025,2025-06-02 00:00:00+00:00,Yeon,BOT,Team Liquid,2.705230399999999,16.65,17.1973,0.2329,0.2357,0.63,0.6375,0.0075
2025,2025-06-02 00:00:00+00:00,Yuuji,JGL,Team Liquid,2.705230399999999,10.9205,11.0921,0.1527,0.152,0.4132,0.4112,-0.002
2025,2025-06-02 00:00:00+00:00,Zven,BOT,Cloud9,-3.7196917999999988,15.0267,16.1431,0.2103,0.2121,-0.7821,-0.7889,-0.0069
2025,2025-06-09 00:00:00+00:00,Blaber,JGL,Cloud9,-1.5216921000000005,11.8566,12.4846,0.1663,0.1688,-0.253,-0.2569,-0.0039
2025,2025-06-09 00:00:00+00:00,Busio,SUP,FlyQuest,-4.395999399999999,14.2643,15.3771,0.2056,0.2112,-0.904,-0.9284,-0.0244
2025,2025-06-09 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,-0.6763076000000006,15.1431,15.6582,0.2114,0.2181,-0.143,-0.1475,-0.0046
2025,2025-06-09 00:00:00+00:00,Bwipo,TOP,FlyQuest,-4.395999399999999,13.1887,13.6347,0.1901,0.1873,-0.8358,-0.8232,0.0126
2025,2025-06-09 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,-0.6763076000000006,13.7502,13.8781,0.192,0.1933,-0.1298,-0.1308,-0.0009
2025,2025-06-09 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,-0.6763076000000006,12.0383,12.1597,0.1681,0.1694,-0.1137,-0.1146,-0.0009
2025,2025-06-09 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,-0.6763076000000006,14.2634,14.1123,0.1991,0.1966,-0.1347,-0.133,0.0017
2025,2025-06-09 00:00:00+00:00,Inspired,JGL,FlyQuest,-4.395999399999999,11.3335,11.9591,0.1634,0.1642,-0.7182,-0.722,-0.0038
2025,2025-06-09 00:00:00+00:00,Loki,MID,Cloud9,-1.5216921000000005,14.7672,15.4232,0.2071,0.2086,-0.3151,-0.3174,-0.0023
2025,2025-06-09 00:00:00+00:00,Massu,BOT,FlyQuest,-4.395999399999999,15.6996,16.4673,0.2263,0.2262,-0.9949,-0.9942,0.0007
2025,2025-06-09 00:00:00+00:00,Palafox,MID,Shopify Rebellion,-0.6763076000000006,16.4381,15.9722,0.2295,0.2225,-0.1552,-0.1505,0.0047
2025,2025-06-09 00:00:00+00:00,Quad,MID,FlyQuest,-4.395999399999999,14.8822,15.3744,0.2145,0.2112,-0.9431,-0.9282,0.0149
2025,2025-06-09 00:00:00+00:00,Thanatos,TOP,Cloud9,-1.5216921000000005,15.064,15.7206,0.2112,0.2126,-0.3214,-0.3235,-0.0021
2025,2025-06-09 00:00:00+00:00,Vulcan,SUP,Cloud9,-1.5216921000000005,14.1247,14.627,0.1981,0.1978,-0.3014,-0.301,0.0004
2025,2025-06-09 00:00:00+00:00,Zven,BOT,Cloud9,-1.5216921000000005,15.4991,15.6845,0.2173,0.2121,-0.3307,-0.3228,0.0079
2025,2025-07-21 00:00:00+00:00,APA,MID,Team Liquid,0.0,15.5936,15.7234,0.2234,0.2217,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Bejjaniii,TOP,LYON,0.0,12.0969,12.0059,0.1649,0.1657,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Blaber,JGL,Cloud9,0.0,12.2968,13.0693,0.1644,0.1665,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Busio,SUP,FlyQuest,12.342613699999998,13.1742,13.939,0.1635,0.171,2.0183,2.11,0.0916
2025,2025-07-21 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,0.0,13.7424,14.1808,0.218,0.2198,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Bwipo,TOP,FlyQuest,12.342613699999998,13.0426,12.7798,0.1619,0.1567,1.9982,1.9345,-0.0637
2025,2025-07-21 00:00:00+00:00,Castle,TOP,Disguised,1.3526151999999982,12.608,11.6494,0.2026,0.1954,0.2741,0.2643,-0.0098
2025,2025-07-21 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,0.0,11.9732,12.3984,0.19,0.1922,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,0.0,10.2922,10.4317,0.1633,0.1617,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,CoreJJ,SUP,Team Liquid,0.0,13.5968,13.8878,0.1948,0.1958,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,DARKWINGS,MID,Disguised,1.3526151999999982,13.8818,13.8601,0.2231,0.2325,0.3018,0.3144,0.0127
2025,2025-07-21 00:00:00+00:00,Eyla,SUP,100 Thieves,0.0,14.1255,13.734,0.195,0.1954,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,FBI,BOT,100 Thieves,0.0,15.9432,15.6294,0.2201,0.2224,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,0.0,13.0036,13.3247,0.2063,0.2065,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Gakgos,TOP,FlyQuest,12.342613699999998,12.0888,11.9939,0.1501,0.1471,1.8521,1.8155,-0.0365
2025,2025-07-21 00:00:00+00:00,Hena,BOT,LYON,0.0,16.2387,15.9075,0.2213,0.2196,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Impact,TOP,Team Liquid,0.0,13.356,13.4966,0.1913,0.1903,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Inspired,JGL,FlyQuest,12.342613699999998,11.203,11.1918,0.1391,0.1373,1.7164,1.6941,-0.0222
2025,2025-07-21 00:00:00+00:00,Isles,SUP,Dignitas,0.0,12.9813,12.5698,0.1953,0.1939,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Keine,MID,Dignitas,0.0,14.8378,14.5847,0.2232,0.225,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Loki,MID,Cloud9,0.0,16.4679,17.1955,0.2202,0.219,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Lyonz,SUP,LYON,0.0,15.2617,15.3048,0.208,0.2113,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Massu,BOT,FlyQuest,12.342613699999998,15.965,16.3949,0.1982,0.2011,2.4459,2.4817,0.0358
2025,2025-07-21 00:00:00+00:00,Oddie,JGL,LYON,0.0,12.4428,12.5627,0.1696,0.1734,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Palafox,MID,Shopify Rebellion,0.0,14.0157,14.1796,0.2224,0.2198,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Photon,TOP,Dignitas,0.0,12.1282,12.0342,0.1824,0.1856,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Quad,MID,FlyQuest,12.342613699999998,15.0894,15.2387,0.1873,0.1869,2.3118,2.3067,-0.0051
2025,2025-07-21 00:00:00+00:00,Quid,MID,100 Thieves,0.0,17.1832,16.4606,0.2372,0.2342,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Rahel,BOT,Disguised,1.3526151999999982,14.0812,14.1179,0.2263,0.2368,0.3061,0.3203,0.0142
2025,2025-07-21 00:00:00+00:00,River,JGL,100 Thieves,0.0,11.9269,11.7293,0.1647,0.1669,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Saint,MID,LYON,0.0,17.3322,16.6648,0.2362,0.23,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Sheiden,JGL,Dignitas,0.0,11.1163,10.9881,0.1672,0.1695,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Sniper,TOP,100 Thieves,0.0,13.2552,12.7307,0.183,0.1811,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Thanatos,TOP,Cloud9,0.0,13.5485,14.4627,0.1812,0.1842,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Tomo,BOT,Dignitas,0.0,15.4204,14.6464,0.2319,0.2259,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Vulcan,SUP,Cloud9,0.0,15.0157,15.9418,0.2008,0.203,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Yeon,BOT,Team Liquid,0.0,15.3647,15.9265,0.2201,0.2246,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Yuuji,JGL,Team Liquid,0.0,11.8982,11.884,0.1704,0.1676,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,Zven,BOT,Cloud9,0.0,17.4529,17.8441,0.2334,0.2273,0.0,0.0,0.0
2025,2025-07-21 00:00:00+00:00,eXyu,JGL,Disguised,1.3526151999999982,9.9947,9.1366,0.1606,0.1532,0.2173,0.2073,-0.01
2025,2025-07-21 00:00:00+00:00,huhi,SUP,Disguised,1.3526151999999982,11.6603,10.8566,0.1874,0.1821,0.2535,0.2463,-0.0072
2025,2025-07-28 00:00:00+00:00,APA,MID,Team Liquid,18.00668985,15.4963,15.6373,0.212,0.209,3.8174,3.7641,-0.0533
2025,2025-07-28 00:00:00+00:00,Blaber,JGL,Cloud9,16.31592085,12.9309,13.7561,0.1633,0.167,2.6647,2.7249,0.0602
2025,2025-07-28 00:00:00+00:00,Busio,SUP,FlyQuest,13.357075100000001,14.0566,14.6669,0.1963,0.2007,2.6217,2.681,0.0593
2025,2025-07-28 00:00:00+00:00,Bvoy,BOT,Shopify Rebellion,11.6663061,15.2298,15.8726,0.2281,0.2287,2.6608,2.6685,0.0077
2025,2025-07-28 00:00:00+00:00,Bwipo,TOP,FlyQuest,13.357075100000001,13.2867,13.7404,0.1855,0.188,2.4781,2.5117,0.0336
2025,2025-07-28 00:00:00+00:00,Castle,TOP,Disguised,-5.241383899999999,12.3965,11.7184,0.2091,0.2139,-1.0962,-1.121,-0.0248
2025,2025-07-28 00:00:00+00:00,Ceos,SUP,Shopify Rebellion,11.6663061,12.9781,13.5255,0.1944,0.1949,2.2674,2.2739,0.0065
2025,2025-07-28 00:00:00+00:00,Contractz,JGL,Shopify Rebellion,11.6663061,10.9727,11.5388,0.1643,0.1663,1.917,1.9399,0.0228
2025,2025-07-28 00:00:00+00:00,CoreJJ,SUP,Team Liquid,18.00668985,14.3269,14.9783,0.196,0.2002,3.5293,3.6054,0.0761
2025,2025-07-28 00:00:00+00:00,DARKWINGS,MID,Disguised,-5.241383899999999,13.1018,11.9439,0.221,0.218,-1.1586,-1.1426,0.016
2025,2025-07-28 00:00:00+00:00,Eyla,SUP,100 Thieves,-8.200229649999999,12.4879,12.7422,0.1918,0.1911,-1.5728,-1.5667,0.006
2025,2025-07-28 00:00:00+00:00,FBI,BOT,100 Thieves,-8.200229649999999,14.5273,14.6115,0.2231,0.2191,-1.8296,-1.7966,0.0331
2025,2025-07-28 00:00:00+00:00,Fudge,TOP,Shopify Rebellion,11.6663061,13.4148,13.6716,0.2009,0.197,2.3437,2.2984,-0.0453
2025,2025-07-28 00:00:00+00:00,Hena,BOT,LYON,-8.6229219,15.1824,14.9253,0.225,0.2192,-1.9402,-1.8905,0.0497
2025,2025-07-28 00:00:00+00:00,Impact,TOP,Team Liquid,18.00668985,14.3046,14.4559,0.1957,0.1932,3.5238,3.4797,-0.0441
2025,2025-07-28 00:00:00+00:00,Inspired,JGL,FlyQuest,13.357075100000001,11.4988,11.7272,0.1606,0.1605,2.1446,2.1436,-0.001
2025,2025-07-28 00:00:00+00:00,Isles,SUP,Dignitas,-6.0867683999999995,13.1115,13.2643,0.2009,0.2086,-1.2227,-1.2699,-0.0473
2025,2025-07-28 00:00:00+00:00,Keine,MID,Dignitas,-6.0867683999999995,14.8045,14.4517,0.2268,0.2273,-1.3806,-1.3836,-0.0031
2025,2025-07-28 00:00:00+00:00,Loki,MID,Cloud9,16.31592085,18.5785,18.5901,0.2347,0.2257,3.8285,3.6824,-0.1461
2025,2025-07-28 00:00:00+00:00,Lyonz,SUP,LYON,-8.6229219,13.2474,13.9192,0.1963,0.2045,-1.6929,-1.763,-0.0701
2025,2025-07-28 00:00:00+00:00,Massu,BOT,FlyQuest,13.357075100000001,17.2631,17.3092,0.2411,0.2369,3.2197,3.164,-0.0557
2025,2025-07-28 00:00:00+00:00,Oddie,JGL,LYON,-8.6229219,11.5514,11.6252,0.1712,0.1708,-1.4762,-1.4725,0.0037
2025,2025-07-28 00:00:00+00:00,Palafox,MID,Shopify Rebellion,11.6663061,14.1799,14.785,0.2124,0.2131,2.4774,2.4856,0.0083
2025,2025-07-28 00:00:00+00:00,Photon,TOP,Dignitas,-6.0867683999999995,11.4772,10.5896,0.1758,0.1666,-1.0703,-1.0139,0.0564
2025,2025-07-28 00:00:00+00:00,Quad,MID,FlyQuest,13.357075100000001,15.511,15.6283,0.2166,0.2139,2.8929,2.8568,-0.0362
2025,2025-07-28 00:00:00+00:00,Quid,MID,100 Thieves,-8.200229649999999,14.3319,15.3663,0.2201,0.2304,-1.805,-1.8894,-0.0844
