prediction_period,season,scheduled_start_utc,team_a_source,team_b_source,team_a_id,team_b_id,best_of,source_type,source_name,source_url,provenance_class,fixed_before_prediction,schedule_change_flag,validation_status,fixture_id
2025-06-09 00:00:00+00:00,2025,2025-06-15T20:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:ca2c64610e822c940dd3
2025-07-21 00:00:00+00:00,2025,2025-07-26T20:00:00Z,FlyQuest,Disguised,team:flyquest,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:40031b88ccbea36b9e87
2025-07-21 00:00:00+00:00,2025,2025-07-26T23:00:00Z,Cloud9,LYON,team:cloud9,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:99bbc01331027ff5d2c6
2025-07-21 00:00:00+00:00,2025,2025-07-27T20:00:00Z,100 Thieves,Team Liquid,team:100_thieves,team:team_liquid,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:fcc1109246c502a7ef95
2025-07-21 00:00:00+00:00,2025,2025-07-27T23:00:00Z,Shopify Rebellion,Dignitas,team:shopify_rebellion,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:c6f2af85d25487fd045f
2025-07-28 00:00:00+00:00,2025,2025-08-02T20:00:00Z,FlyQuest,100 Thieves,team:flyquest,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:51413e9374fc3ba222a1
2025-07-28 00:00:00+00:00,2025,2025-08-02T23:00:00Z,Team Liquid,LYON,team:team_liquid,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:57dd0cfe9a4d4d3b4b49
2025-07-28 00:00:00+00:00,2025,2025-08-03T20:00:00Z,Cloud9,Dignitas,team:cloud9,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:e14929164bb488c62e5c
2025-07-28 00:00:00+00:00,2025,2025-08-03T23:00:00Z,Shopify Rebellion,Disguised,team:shopify_rebellion,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:cf06ea12ff5895da698d
2025-08-04 00:00:00+00:00,2025,2025-08-09T20:00:00Z,100 Thieves,Shopify Rebellion,team:100_thieves,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:11c5513b397ee93a2d78
2025-08-04 00:00:00+00:00,2025,2025-08-09T23:00:00Z,LYON,FlyQuest,team:lyon,team:flyquest,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:5dac2191596465df19c7
2025-08-04 00:00:00+00:00,2025,2025-08-10T20:00:00Z,Team Liquid,Cloud9,team:team_liquid,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:715294c7dd5d0b213e21
2025-08-04 00:00:00+00:00,2025,2025-08-10T23:00:00Z,Dignitas,Disguised,team:dignitas,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:022975f8a7bbec6fc16f
2025-08-11 00:00:00+00:00,2025,2025-08-16T20:00:00Z,Cloud9,Shopify Rebellion,team:cloud9,team:shopify_rebellion,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:0d784efde35d6987fbd9
2025-08-11 00:00:00+00:00,2025,2025-08-17T20:00:00Z,FlyQuest,Team Liquid,team:flyquest,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:db7e240512a45b4d3b14
2025-08-18 00:00:00+00:00,2025,2025-08-23T20:00:00Z,Disguised,Dignitas,team:disguised,team:dignitas,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:71062206b23574957da0
2025-08-18 00:00:00+00:00,2025,2025-08-24T20:00:00Z,LYON,100 Thieves,team:lyon,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:b58fe9a7cd98b018c30c
2025-02-17 00:00:00+00:00,2025,2025-02-22T19:00:00Z,100 Thieves,FlyQuest,team:100_thieves,team:flyquest,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Split 1 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Split_1_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:3af992917685fdcb6fca
2025-02-17 00:00:00+00:00,2025,2025-02-22T22:00:00Z,Team Liquid,Cloud9,team:team_liquid,team:cloud9,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Split 1 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Split_1_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:06b728d0cb3ed26e83d7
2025-02-17 00:00:00+00:00,2025,2025-02-23T19:00:00Z,100 Thieves,Team Liquid,team:100_thieves,team:team_liquid,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Split 1 Playoffs Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Split_1_Playoffs,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:43ea7fc6c554007fb93a
2025-08-25 00:00:00+00:00,2025,2025-08-29T20:00:00Z,Cloud9,Disguised,team:cloud9,team:disguised,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:5da8e1b9c459d3f8bcb9
2025-08-25 00:00:00+00:00,2025,2025-08-30T20:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a7f06e56674e76bf6c31
2025-08-25 00:00:00+00:00,2025,2025-08-31T20:00:00Z,Shopify Rebellion,FlyQuest,team:shopify_rebellion,team:flyquest,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:970085700c2fc79a9dca
2025-09-01 00:00:00+00:00,2025,2025-09-06T20:00:00Z,Shopify Rebellion,100 Thieves,team:shopify_rebellion,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a2ecb20b6dd5d01d8638
2025-09-01 00:00:00+00:00,2025,2025-09-07T20:00:00Z,FlyQuest,100 Thieves,team:flyquest,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 3 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_3,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:61ee5af69ce23d6d55a8
2025-09-08 00:00:00+00:00,2025,2025-09-13T20:00:00Z,100 Thieves,paiN Gaming,team:100_thieves,team:pain_gaming,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:1b49fd8100f745abcd88
2025-09-08 00:00:00+00:00,2025,2025-09-14T20:00:00Z,RED Canids,Shopify Rebellion,team:red_canids,team:shopify_rebellion,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:c414e79d7478d81c8aeb
2025-09-15 00:00:00+00:00,2025,2025-09-20T20:00:00Z,FlyQuest,Vivo Keyd Stars,team:flyquest,team:vivo_keyd_stars,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a2f8f3925d4fc72f2c8c
2025-09-15 00:00:00+00:00,2025,2025-09-21T20:00:00Z,100 Thieves,RED Canids,team:100_thieves,team:red_canids,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9e82c5b262d1f96f2c10
2025-09-22 00:00:00+00:00,2025,2025-09-27T20:00:00Z,Vivo Keyd Stars,100 Thieves,team:vivo_keyd_stars,team:100_thieves,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:966749db842baf9ea25b
2025-09-22 00:00:00+00:00,2025,2025-09-28T20:00:00Z,FlyQuest,Vivo Keyd Stars,team:flyquest,team:vivo_keyd_stars,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA 2025 Championship Match Schedule,https://lol.fandom.com/wiki/LTA/2025_Season/Regional_Championship,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:c737c938133126c850e5
2025-09-29 00:00:00+00:00,2025,2025-10-04T20:00:00Z,Conviction,Estral Esports,team:conviction,team:estral_esports,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2026 Promotion Match Schedule,https://lol.fandom.com/wiki/LTA_North/2026_Season/Promotion,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:91f0f693d24f1fd61b98
2025-09-29 00:00:00+00:00,2025,2025-10-05T20:00:00Z,Luminosity Gaming,SDM Tigres,team:luminosity_gaming,team:sdm_tigres,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2026 Promotion Match Schedule,https://lol.fandom.com/wiki/LTA_North/2026_Season/Promotion,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:27f607d8e2632740b64e
2025-10-06 00:00:00+00:00,2025,2025-10-07T20:00:00Z,Disguised,Estral Esports,team:disguised,team:estral_esports,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2026 Promotion Match Schedule,https://lol.fandom.com/wiki/LTA_North/2026_Season/Promotion,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:9156efa86960235c7ca9
2025-10-06 00:00:00+00:00,2025,2025-10-08T20:00:00Z,Disguised,Luminosity Gaming,team:disguised,team:luminosity_gaming,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2026 Promotion Match Schedule,https://lol.fandom.com/wiki/LTA_North/2026_Season/Promotion,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:bfb3027329cb5d62b438
2025-10-06 00:00:00+00:00,2025,2025-10-09T20:00:00Z,Estral Esports,SDM Tigres,team:estral_esports,team:sdm_tigres,5,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2026 Promotion Match Schedule,https://lol.fandom.com/wiki/LTA_North/2026_Season/Promotion,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,WEB_SCHEDULE_VERIFIED,fixture:a201f63e50e9c59e840a
